rating,director,release_year,listed_in,title,country,duration,type,Cluster
8,3066,0.8823529411764707,393,4852,36,0,1,1
8,3066,0.8823529411764707,392,2831,74,0,1,1
8,3066,0.823529411764706,393,3306,70,0,1,1
11,3066,0.823529411764706,110,5879,79,110,1,3
8,3066,0.8823529411764707,108,8187,79,0,1,1
6,3066,0.823529411764706,413,4727,18,0,1,1
6,3066,0.823529411764706,410,7343,18,0,1,1
6,3066,0.823529411764706,393,2283,18,0,1,1
6,3066,0.7647058823529412,411,7933,18,0,1,1
8,3066,0.823529411764706,473,3402,80,138,1,3
8,3066,0.823529411764706,413,1996,18,0,1,1
8,3066,0.823529411764706,412,3323,76,0,1,1
8,3066,0.7058823529411765,261,494,80,0,1,1
8,3066,0.7058823529411765,413,6130,1,110,1,3
8,3066,0.7647058823529412,378,194,68,0,1,1
8,3066,0.8823529411764707,291,1722,29,0,1,1
6,3066,0.8823529411764707,497,5088,10,0,1,1
6,3066,0.823529411764706,85,7076,36,138,1,3
8,3066,0.8823529411764707,296,1444,80,174,1,3
8,3066,0.823529411764706,261,8284,80,0,1,1
9,3066,0.823529411764706,104,6885,79,110,1,3
9,3066,0.823529411764706,421,8728,6,110,1,3
6,3066,0.823529411764706,393,794,52,0,1,1
6,3066,0.7647058823529412,400,7329,0,0,1,1
10,3066,0.823529411764706,421,809,80,138,1,3
6,3066,0.823529411764706,390,8336,70,110,1,3
6,3066,0.823529411764706,393,3435,74,0,1,1
8,3066,0.823529411764706,243,6934,5,110,1,3
9,3066,0.8823529411764707,486,5210,80,138,1,3
8,3066,0.7647058823529412,408,7376,18,0,1,1
6,3066,0.823529411764706,243,3050,18,0,1,1
8,3066,0.823529411764706,237,4119,68,0,1,1
8,3066,0.823529411764706,97,5998,79,0,1,1
8,3066,0.823529411764706,411,6741,18,0,1,1
6,3066,0.823529411764706,81,8360,36,0,1,1
6,3066,0.8823529411764707,378,5906,68,0,1,1
7,3066,0.8823529411764707,137,2551,80,165,0,2
10,3066,0.7647058823529412,120,3911,80,122,0,2
11,3066,0.823529411764706,421,4117,80,110,1,3
8,3066,0.8823529411764707,487,5962,80,0,1,1
8,3066,0.823529411764706,243,6455,60,0,1,1
8,3066,0.823529411764706,80,6676,36,0,1,1
10,3066,0.8823529411764707,120,8160,80,130,0,2
8,3066,0.823529411764706,411,244,74,0,1,1
8,3066,0.823529411764706,476,8727,80,162,1,3
8,3066,0.823529411764706,109,1043,79,0,1,1
8,3066,0.8823529411764707,398,1605,44,151,1,3
8,3066,0.8823529411764707,234,2308,70,0,1,1
8,3066,0.8823529411764707,52,5502,80,24,0,0
8,3066,0.8823529411764707,233,1669,80,0,1,1
8,3066,0.8823529411764707,52,1587,79,215,0,2
8,3066,0.8823529411764707,257,4444,80,110,1,3
7,3066,0.8823529411764707,100,7891,79,138,1,3
6,3066,0.823529411764706,211,332,29,8,0,0
6,3066,0.0,393,3985,74,0,1,1
6,3066,0.7058823529411765,411,3925,74,0,1,1
8,3066,0.8823529411764707,459,2571,80,110,1,3
8,3066,0.823529411764706,486,2938,32,151,1,3
11,3066,0.8823529411764707,111,3146,79,110,1,3
10,3066,0.7647058823529412,426,5487,70,151,1,3
8,3066,0.823529411764706,404,8534,33,0,1,1
9,3066,0.8823529411764707,429,233,80,138,1,3
8,3066,0.8823529411764707,471,1289,80,37,1,3
8,3066,0.823529411764706,411,7565,14,110,1,3
8,3066,0.23529411764705882,469,2714,79,172,0,2
6,3066,0.823529411764706,208,6138,74,11,0,0
8,3066,0.0,469,7983,80,140,0,2
8,3066,0.823529411764706,243,3331,75,0,1,1
8,3066,0.823529411764706,329,1054,80,142,0,2
8,3066,0.6470588235294118,242,2958,33,0,1,1
8,3066,0.823529411764706,233,4808,80,0,1,1
7,3066,0.823529411764706,291,878,44,0,1,1
6,3066,0.5294117647058825,393,2131,52,0,1,1
6,3066,0.823529411764706,416,6157,29,0,1,1
9,3066,0.823529411764706,471,6499,80,0,1,1
6,3066,0.411764705882353,392,8442,74,0,1,1
8,3066,0.823529411764706,117,5419,79,162,1,3
9,3066,0.823529411764706,290,123,80,0,1,1
6,3066,0.7647058823529412,392,3607,74,0,1,1
6,3066,0.823529411764706,80,3899,36,110,1,3
8,3066,0.7647058823529412,392,4086,74,0,1,1
6,3066,0.7058823529411765,393,4180,74,0,1,1
8,3066,0.823529411764706,243,5425,22,0,1,1
8,3066,0.823529411764706,84,6334,36,0,1,1
8,3066,0.823529411764706,404,8615,76,0,1,1
6,3066,0.6470588235294118,80,2387,36,110,1,3
6,3066,0.823529411764706,392,642,12,0,1,1
9,3066,0.411764705882353,432,2096,80,0,1,1
8,3066,0.823529411764706,108,2487,79,110,1,3
8,3066,0.823529411764706,287,5202,80,194,0,2
9,3066,0.823529411764706,287,5204,80,189,0,2
6,3066,0.823529411764706,243,1919,52,0,1,1
6,3066,0.823529411764706,378,3230,68,0,1,1
8,3066,0.823529411764706,486,7134,80,0,1,1
8,3066,0.823529411764706,233,7285,80,0,1,1
8,3066,0.823529411764706,243,7966,1,0,1,1
8,3066,0.823529411764706,243,8107,10,138,1,3
11,3066,0.823529411764706,421,8381,80,196,1,3
8,3066,0.823529411764706,80,740,36,0,1,1
8,3066,0.823529411764706,243,2021,22,0,1,1
8,3066,0.823529411764706,495,5005,80,110,1,3
6,3066,0.823529411764706,381,7730,68,110,1,3
8,3066,0.823529411764706,237,4508,68,0,1,1
8,3066,0.7647058823529412,288,5901,80,210,0,2
8,3066,0.823529411764706,243,49,56,0,1,1
9,3066,0.823529411764706,445,1892,80,0,1,1
8,3066,0.823529411764706,393,4216,36,0,1,1
11,3066,0.823529411764706,421,6491,80,110,1,3
8,3066,0.823529411764706,471,1261,80,0,1,1
9,3066,0.6470588235294118,421,4598,80,0,1,1
8,3066,0.823529411764706,404,2582,10,138,1,3
8,3066,0.823529411764706,240,2589,70,0,1,1
8,3066,0.823529411764706,108,6290,79,110,1,3
6,3066,0.823529411764706,494,4902,80,110,1,3
9,3066,0.823529411764706,445,7126,80,0,1,1
6,3066,0.7647058823529412,393,2280,12,0,1,1
6,3066,0.7058823529411765,467,3921,80,0,1,1
6,3066,0.7058823529411765,456,6303,80,0,1,1
7,3066,0.823529411764706,436,5507,10,110,1,3
7,3066,0.823529411764706,142,7610,80,5,0,0
8,3066,0.823529411764706,292,8315,6,0,1,1
8,3066,0.823529411764706,243,8428,17,0,1,1
9,3066,0.7647058823529412,293,365,22,0,1,1
8,3066,0.823529411764706,306,4488,80,0,1,1
8,3066,0.823529411764706,408,6617,6,0,1,1
8,3066,0.823529411764706,104,735,79,110,1,3
8,3066,0.823529411764706,240,7626,13,0,1,1
10,3066,0.823529411764706,439,8113,68,110,1,3
8,3066,0.823529411764706,445,8492,80,0,1,1
8,3066,0.7647058823529412,245,8093,20,0,1,1
8,3066,0.7647058823529412,261,1790,80,0,1,1
8,3066,0.823529411764706,469,3598,80,210,0,2
6,3066,0.0,408,3847,42,185,1,3
10,3066,0.6470588235294118,426,1718,0,110,1,3
8,3066,0.823529411764706,290,2490,80,138,1,3
6,3066,0.823529411764706,290,2243,16,0,1,1
9,3066,0.5882352941176472,198,8675,29,215,0,2
8,3066,0.823529411764706,80,2384,36,110,1,3
6,3066,0.823529411764706,219,6051,13,205,0,2
8,3066,0.823529411764706,234,6782,80,0,1,1
9,3066,0.29411764705882354,432,2101,80,0,1,1
6,3066,0.7647058823529412,486,2826,80,110,1,3
6,3066,0.823529411764706,393,3035,12,0,1,1
8,3066,0.7647058823529412,470,7242,80,138,1,3
6,3066,0.823529411764706,392,316,12,0,1,1
9,3066,0.7647058823529412,293,643,1,0,1,1
7,3066,0.823529411764706,421,1191,52,0,1,1
9,3066,0.823529411764706,432,940,80,0,1,1
6,3066,0.823529411764706,233,4344,80,110,1,3
8,3066,0.823529411764706,253,4437,80,138,1,3
8,3066,0.7647058823529412,416,5599,75,151,1,3
8,3066,0.823529411764706,105,8416,79,0,1,1
9,3066,0.47058823529411775,432,4825,10,110,1,3
8,3066,0.823529411764706,242,5707,1,162,1,3
8,3066,0.823529411764706,104,6588,79,0,1,1
9,3066,0.823529411764706,493,7025,80,0,1,1
8,3066,0.823529411764706,498,7224,80,0,1,1
8,3066,0.823529411764706,243,1092,6,0,1,1
10,3066,0.7647058823529412,421,6400,80,151,1,3
6,3066,0.823529411764706,80,3917,36,0,1,1
8,3066,0.823529411764706,441,1930,52,164,0,2
8,3066,0.823529411764706,381,8663,68,0,1,1
8,3066,0.5882352941176472,103,4709,79,0,1,1
8,3066,0.0,194,4719,80,172,0,2
8,3066,0.29411764705882354,99,4713,79,0,1,1
8,3066,0.0,408,4714,79,0,1,1
6,3066,0.0,93,4715,79,151,1,3
8,3066,0.05882352941176472,117,4717,80,0,1,1
6,3066,0.7058823529411765,445,6576,80,0,1,1
6,3066,0.823529411764706,104,7956,79,0,1,1
6,3066,0.823529411764706,259,7184,80,0,1,1
8,3066,0.823529411764706,386,4308,80,0,1,1
11,3066,0.823529411764706,421,5765,10,110,1,3
11,3066,0.823529411764706,432,6358,68,138,1,3
6,3066,0.823529411764706,80,1770,36,0,1,1
8,3066,0.823529411764706,489,4377,80,0,1,1
8,3066,0.823529411764706,469,5685,6,178,0,2
9,3066,0.5882352941176472,80,4651,36,0,1,1
10,3066,0.823529411764706,120,6625,52,131,0,2
11,3066,0.7058823529411765,421,8098,10,0,1,1
6,3066,0.7647058823529412,243,394,40,0,1,1
8,3066,0.823529411764706,260,515,80,110,1,3
8,3066,0.823529411764706,240,3370,44,110,1,3
8,3066,0.823529411764706,471,5080,80,0,1,1
6,3066,0.823529411764706,391,7660,12,0,1,1
6,3066,0.823529411764706,273,5821,80,3,0,0
8,3066,0.823529411764706,382,4053,68,0,1,1
8,3066,0.823529411764706,471,1809,80,0,1,1
11,3066,0.5294117647058825,421,8095,80,0,1,1
11,3066,0.7058823529411765,421,8099,80,0,1,1
8,3066,0.823529411764706,255,4439,80,110,1,3
11,3066,0.823529411764706,421,6569,80,110,1,3
8,3066,0.823529411764706,241,4678,75,0,1,1
6,3066,0.823529411764706,263,5640,80,138,1,3
9,3066,0.823529411764706,294,1130,52,0,1,1
8,3066,0.823529411764706,409,6339,1,0,1,1
8,3066,0.7647058823529412,399,1382,70,0,1,1
8,3066,0.823529411764706,234,3386,80,0,1,1
8,3066,0.823529411764706,471,6995,80,110,1,3
9,3066,0.823529411764706,445,8220,80,138,1,3
8,3066,0.7647058823529412,240,8260,13,0,1,1
8,3066,0.823529411764706,290,1488,80,0,1,1
8,3066,0.823529411764706,105,7286,79,0,1,1
6,3066,0.823529411764706,184,5378,80,144,0,2
9,3066,0.823529411764706,445,6524,80,0,1,1
6,3066,0.823529411764706,293,130,1,0,1,1
8,3066,0.823529411764706,297,342,80,0,1,1
9,3066,0.823529411764706,486,436,80,0,1,1
6,3066,0.823529411764706,498,7552,80,162,1,3
6,3066,0.823529411764706,413,5181,74,0,1,1
8,3066,0.823529411764706,240,1611,70,0,1,1
9,3066,0.823529411764706,449,8221,52,138,1,3
8,3066,0.823529411764706,413,6674,36,0,1,1
6,3066,0.823529411764706,393,7009,36,0,1,1
8,3066,0.823529411764706,408,256,20,110,1,3
8,3066,0.823529411764706,80,5981,36,110,1,3
8,3066,0.17647058823529416,486,3718,1,174,1,3
8,3066,0.823529411764706,251,2186,44,138,1,3
8,3066,0.823529411764706,241,6384,36,0,1,1
8,3066,0.823529411764706,409,8484,70,0,1,1
9,3066,0.823529411764706,104,483,79,0,1,1
8,3066,0.823529411764706,291,1829,48,0,1,1
8,3066,0.823529411764706,184,2392,80,215,0,2
11,3066,0.823529411764706,432,3125,80,151,1,3
8,3066,0.823529411764706,409,3570,36,0,1,1
10,3066,0.823529411764706,421,4263,10,110,1,3
8,3066,0.823529411764706,216,2199,70,203,0,2
8,3066,0.823529411764706,471,7309,80,110,1,3
6,3066,0.823529411764706,393,4537,12,0,1,1
8,3066,0.7647058823529412,404,4736,33,110,1,3
8,3066,0.823529411764706,233,2110,80,110,1,3
9,3066,0.823529411764706,291,2457,80,110,1,3
8,3066,0.823529411764706,408,1167,6,0,1,1
6,3066,0.7647058823529412,263,4912,80,60,1,3
6,3066,0.7647058823529412,263,6421,80,0,1,1
8,3066,0.823529411764706,104,1548,79,0,1,1
8,3066,0.823529411764706,97,3821,79,0,1,1
11,3066,0.7647058823529412,432,3169,80,0,1,1
8,3066,0.823529411764706,255,4442,80,110,1,3
8,3066,0.823529411764706,398,1604,80,0,1,1
11,3066,0.23529411764705882,86,1991,36,110,1,3
8,3066,0.823529411764706,234,5098,20,0,1,1
6,3066,0.8823529411764707,486,8235,80,151,1,3
8,3066,0.8823529411764707,486,628,80,162,1,3
8,3066,0.823529411764706,471,6935,80,0,1,1
8,3066,0.823529411764706,378,6418,68,0,1,1
11,3066,0.823529411764706,431,8143,80,138,1,3
8,3066,0.823529411764706,403,4646,36,0,1,1
11,3066,0.7647058823529412,248,3392,10,151,1,3
8,3066,0.29411764705882354,80,6007,36,0,1,1
8,3066,0.823529411764706,299,2481,80,0,1,1
6,3066,0.823529411764706,470,1016,80,138,1,3
9,3066,0.823529411764706,432,7864,80,0,1,1
7,3066,0.823529411764706,471,200,80,0,1,1
11,3066,0.823529411764706,421,3845,80,110,1,3
10,3066,0.6470588235294118,441,5491,80,152,0,2
10,3066,0.7058823529411765,421,6307,20,0,1,1
6,3066,0.7647058823529412,411,1042,61,0,1,1
8,3066,0.7647058823529412,411,1416,22,0,1,1
8,3066,0.823529411764706,243,6967,20,0,1,1
8,3066,0.823529411764706,471,7245,80,0,1,1
10,3066,0.823529411764706,421,7441,80,110,1,3
8,3066,0.7647058823529412,411,280,55,0,1,1
8,3066,0.823529411764706,105,8150,79,0,1,1
9,3066,0.7647058823529412,421,8406,20,138,1,3
9,3066,0.0,485,6505,80,185,1,3
8,3066,0.7647058823529412,242,2353,71,0,1,1
8,3066,0.7647058823529412,108,4131,79,0,1,1
8,3066,0.7647058823529412,105,2015,79,110,1,3
8,3066,0.823529411764706,290,5727,80,0,1,1
8,3066,0.823529411764706,150,8074,10,25,1,3
6,3066,0.823529411764706,290,8169,79,0,1,1
8,3066,0.823529411764706,109,5801,79,0,1,1
8,3066,0.823529411764706,471,7745,80,110,1,3
8,3066,0.823529411764706,399,2162,0,0,1,1
8,3066,0.823529411764706,233,8584,80,0,1,1
6,3066,0.7058823529411765,393,6136,18,0,1,1
8,3066,0.7647058823529412,413,6697,5,0,1,1
6,3066,0.7647058823529412,80,1497,36,0,1,1
8,3066,0.823529411764706,97,1634,79,0,1,1
8,3066,0.823529411764706,237,761,68,0,1,1
8,3066,0.7647058823529412,243,1164,50,0,1,1
8,3066,0.7647058823529412,243,68,10,0,1,1
8,3066,0.823529411764706,469,331,80,173,0,2
8,3066,0.823529411764706,441,1931,79,184,0,2
6,3066,0.7058823529411765,392,934,68,0,1,1
8,3066,0.823529411764706,415,4425,20,110,1,3
8,3066,0.823529411764706,261,6186,80,0,1,1
6,3066,0.7647058823529412,100,3092,79,0,1,1
8,3066,0.7647058823529412,97,7152,79,110,1,3
11,3066,0.823529411764706,428,2085,80,174,1,3
6,3066,0.823529411764706,491,2300,80,0,1,1
8,3066,0.7647058823529412,413,5740,36,0,1,1
6,3066,0.7647058823529412,478,8319,80,0,1,1
8,3066,0.823529411764706,296,1607,80,0,1,1
8,3066,0.7647058823529412,273,4050,80,204,0,2
8,3066,0.7058823529411765,97,5812,79,0,1,1
8,3066,0.823529411764706,469,4468,44,171,0,2
11,3066,0.823529411764706,432,6816,80,174,1,3
8,3066,0.7647058823529412,381,5587,68,0,1,1
8,3066,0.823529411764706,481,7700,80,110,1,3
9,3066,0.7647058823529412,393,4217,36,0,1,1
8,3066,0.7647058823529412,390,7968,70,0,1,1
8,3066,0.823529411764706,469,3725,80,175,0,2
8,3066,0.823529411764706,486,2003,80,110,1,3
8,3066,0.823529411764706,469,405,13,175,0,2
8,3066,0.7647058823529412,158,2263,79,162,1,3
6,3066,0.0,80,2598,36,0,1,1
8,3066,0.823529411764706,105,4233,79,138,1,3
11,3066,0.0,86,5500,36,0,1,1
8,3066,0.7647058823529412,243,7154,20,0,1,1
8,3066,0.7647058823529412,243,3928,20,0,1,1
6,3066,0.7647058823529412,293,131,1,0,1,1
6,3066,0.7647058823529412,242,7277,10,0,1,1
8,3066,0.7647058823529412,378,3022,68,110,1,3
6,3066,0.7647058823529412,233,8640,80,0,1,1
6,3066,0.7647058823529412,497,2898,80,151,1,3
11,3066,0.7647058823529412,432,443,80,162,1,3
6,3066,0.6470588235294118,411,1960,42,0,1,1
10,3066,0.7647058823529412,130,2097,80,158,0,2
9,3066,0.7647058823529412,408,3703,36,0,1,1
6,3066,0.7647058823529412,497,6693,80,151,1,3
8,3066,0.7647058823529412,108,4360,79,151,1,3
8,3066,0.7647058823529412,97,1230,79,138,1,3
6,3066,0.7647058823529412,393,7452,36,0,1,1
8,3066,0.7647058823529412,382,620,68,0,1,1
8,3066,0.7647058823529412,497,2758,80,0,1,1
8,3066,0.7647058823529412,261,4155,80,174,1,3
10,3066,0.7647058823529412,421,4262,80,138,1,3
8,3066,0.7647058823529412,445,6275,80,0,1,1
6,3066,0.5882352941176472,85,7302,36,0,1,1
8,3066,0.6470588235294118,243,7473,60,0,1,1
8,3066,0.7647058823529412,403,1072,36,0,1,1
8,3066,0.7647058823529412,486,3950,80,110,1,3
8,3066,0.7647058823529412,80,2383,36,110,1,3
7,3066,0.7647058823529412,421,5596,80,174,1,3
8,3066,0.7647058823529412,243,420,10,0,1,1
6,3066,0.29411764705882354,411,8027,64,0,1,1
6,3066,0.7647058823529412,472,963,80,0,1,1
8,3066,0.7647058823529412,498,7492,10,0,1,1
8,3066,0.7647058823529412,117,8389,79,138,1,3
9,3066,0.7647058823529412,496,2963,80,110,1,3
8,3066,0.7647058823529412,234,7041,80,0,1,1
10,3066,0.7647058823529412,421,6194,20,0,1,1
7,3066,0.6470588235294118,296,8490,80,174,1,3
9,3066,0.7647058823529412,80,3292,36,0,1,1
11,3066,0.7647058823529412,421,3769,12,110,1,3
11,3066,0.7058823529411765,86,954,36,0,1,1
11,3066,0.7647058823529412,432,2265,80,0,1,1
10,3066,0.7058823529411765,421,5079,20,110,1,3
6,3066,0.0,157,6504,80,151,1,3
9,3066,0.0,485,6506,80,185,1,3
6,3066,0.5294117647058825,393,6596,64,0,1,1
6,3066,0.29411764705882354,393,7085,64,0,1,1
6,3066,0.7647058823529412,411,8510,74,0,1,1
8,3066,0.7647058823529412,100,7674,79,0,1,1
6,3066,0.7647058823529412,100,5394,79,0,1,1
8,3066,0.7647058823529412,486,5754,80,110,1,3
6,3066,0.7647058823529412,384,6777,80,151,1,3
6,3066,0.7647058823529412,510,1826,10,138,1,3
10,3066,0.7647058823529412,421,8332,80,110,1,3
8,3066,0.7647058823529412,487,5143,1,185,1,3
8,3066,0.7058823529411765,240,606,70,0,1,1
8,3066,0.7647058823529412,299,2440,80,0,1,1
6,3066,0.47058823529411775,411,3651,52,0,1,1
9,3066,0.7058823529411765,460,5071,80,0,1,1
6,3066,0.7647058823529412,497,5790,80,151,1,3
6,3066,0.7058823529411765,263,2563,80,0,1,1
6,3066,0.7058823529411765,499,7834,80,196,1,3
8,3066,0.7647058823529412,409,151,74,0,1,1
9,3066,0.7647058823529412,412,191,74,0,1,1
9,3066,0.0,219,1397,29,44,0,0
9,3066,0.7647058823529412,411,2338,36,0,1,1
6,3066,0.17647058823529416,80,2864,36,0,1,1
9,3066,0.0,296,3061,80,0,1,1
11,3066,0.7647058823529412,421,3902,80,0,1,1
8,3066,0.7647058823529412,255,4959,80,138,1,3
11,3066,0.7647058823529412,421,1992,80,162,1,3
8,3066,0.7647058823529412,255,4443,80,0,1,1
8,3066,0.5294117647058825,243,59,76,0,1,1
8,3066,0.7647058823529412,243,4591,36,0,1,1
8,3066,0.7647058823529412,486,8496,80,0,1,1
6,3066,0.411764705882353,414,1180,64,0,1,1
6,3066,0.7058823529411765,243,1589,74,0,1,1
6,3066,0.5882352941176472,411,2258,68,0,1,1
6,3066,0.6470588235294118,243,2373,60,0,1,1
9,3066,0.7058823529411765,393,4058,74,0,1,1
8,3066,0.5882352941176472,239,4142,60,0,1,1
6,3066,0.411764705882353,411,7270,64,0,1,1
8,3066,0.5294117647058825,93,7264,79,162,1,3
8,3066,0.47058823529411775,97,8346,79,110,1,3
8,3066,0.29411764705882354,100,8634,79,0,1,1
11,3066,0.7647058823529412,421,1850,80,151,1,3
9,3066,0.6470588235294118,393,1967,12,0,1,1
6,3066,0.47058823529411775,411,3815,12,0,1,1
6,3066,0.47058823529411775,411,5637,12,0,1,1
6,3066,0.23529411764705882,404,7385,12,0,1,1
6,3066,0.5882352941176472,243,358,64,0,1,1
10,3066,0.47058823529411775,432,811,80,0,1,1
6,3066,0.7058823529411765,243,2972,52,0,1,1
8,3066,0.7058823529411765,393,3400,76,138,1,3
10,3066,0.6470588235294118,110,4002,79,0,1,1
6,3066,0.5882352941176472,412,4906,64,0,1,1
6,3066,0.411764705882353,393,7538,64,0,1,1
8,3066,0.7058823529411765,243,7802,64,0,1,1
6,3066,0.29411764705882354,411,7814,64,0,1,1
6,3066,0.47058823529411775,243,8281,64,110,1,3
6,3066,0.5882352941176472,411,8635,64,0,1,1
6,3066,0.5882352941176472,411,8679,64,0,1,1
6,3066,0.47058823529411775,392,8717,64,0,1,1
6,3066,0.7647058823529412,263,1728,80,25,1,3
8,3066,0.7647058823529412,497,2869,80,0,1,1
11,3066,0.7647058823529412,80,4116,36,110,1,3
6,3066,0.7647058823529412,486,8708,80,162,1,3
11,3066,0.5882352941176472,432,5318,80,110,1,3
8,3066,0.7058823529411765,261,611,80,110,1,3
9,3066,0.7058823529411765,378,78,68,0,1,1
9,3066,0.7058823529411765,378,4315,68,0,1,1
9,3066,0.7058823529411765,237,4855,68,0,1,1
6,3066,0.5882352941176472,393,6466,52,0,1,1
6,3066,0.6470588235294118,393,6327,12,0,1,1
6,3066,0.7058823529411765,382,8252,68,0,1,1
8,3066,0.7647058823529412,378,4871,68,0,1,1
8,3066,0.7058823529411765,105,1706,79,0,1,1
8,3066,0.7647058823529412,487,2475,80,110,1,3
6,3066,0.6470588235294118,243,4593,64,0,1,1
8,3066,0.6470588235294118,470,5137,80,138,1,3
6,3066,0.7058823529411765,411,7044,17,0,1,1
6,3066,0.7058823529411765,411,7086,64,0,1,1
8,3066,0.7647058823529412,500,1096,80,138,1,3
8,3066,0.7647058823529412,291,3068,75,0,1,1
8,3066,0.7647058823529412,236,7318,80,0,1,1
6,3066,0.6470588235294118,378,3634,68,0,1,1
6,3066,0.3529411764705883,382,5571,68,0,1,1
6,3066,0.6470588235294118,378,8517,68,0,1,1
8,3066,0.7647058823529412,240,4394,70,110,1,3
11,3066,0.7058823529411765,432,2368,10,0,1,1
8,3066,0.7647058823529412,486,2725,80,0,1,1
11,3066,0.7058823529411765,422,4600,52,0,1,1
11,3066,0.7647058823529412,429,444,52,0,1,1
11,3066,0.7647058823529412,432,7507,80,151,1,3
6,3066,0.7058823529411765,382,7486,68,0,1,1
8,3066,0.7647058823529412,497,7166,80,110,1,3
8,3066,0.05882352941176472,411,1269,76,0,1,1
8,3066,0.7058823529411765,469,1222,79,165,0,2
11,3066,0.7647058823529412,110,1178,80,110,1,3
6,3066,0.6470588235294118,77,5229,36,0,1,1
10,3066,0.7647058823529412,421,3631,80,0,1,1
8,3066,0.6470588235294118,445,5287,1,138,1,3
9,3066,0.7647058823529412,411,6033,36,0,1,1
9,3066,0.7058823529411765,454,1439,80,0,1,1
11,3066,0.7647058823529412,432,1250,80,0,1,1
6,3066,0.7058823529411765,378,5219,68,0,1,1
6,3066,0.3529411764705883,411,4195,79,0,1,1
8,3066,0.7058823529411765,380,8043,68,0,1,1
11,3066,0.7647058823529412,421,4012,44,0,1,1
6,3066,0.7058823529411765,381,7729,68,0,1,1
9,3066,0.6470588235294118,392,4199,76,138,1,3
6,3066,0.5294117647058825,378,4221,68,0,1,1
6,3066,0.7058823529411765,382,5043,68,0,1,1
9,3066,0.7058823529411765,378,6451,68,0,1,1
6,3066,0.7058823529411765,382,8556,68,0,1,1
6,3066,0.7647058823529412,80,1757,36,0,1,1
8,3066,0.7647058823529412,469,2844,34,216,0,2
10,3066,0.7647058823529412,432,8463,80,0,1,1
6,3066,0.0,485,6503,80,185,1,3
6,3066,0.7058823529411765,378,4877,68,0,1,1
8,3066,0.7058823529411765,80,278,36,110,1,3
6,3066,0.7058823529411765,454,1428,80,0,1,1
8,3066,0.823529411764706,263,6165,80,110,1,3
8,3066,0.7058823529411765,108,1714,79,0,1,1
9,3066,0.47058823529411775,378,1639,68,0,1,1
6,3066,0.47058823529411775,378,2796,68,0,1,1
6,3066,0.47058823529411775,382,2919,68,0,1,1
8,3066,0.411764705882353,382,3004,68,0,1,1
6,3066,0.7058823529411765,407,3300,12,0,1,1
6,3066,0.47058823529411775,382,3322,68,0,1,1
6,3066,0.0,80,3412,36,110,1,3
6,3066,0.47058823529411775,378,3661,68,0,1,1
6,3066,0.823529411764706,486,328,80,0,1,1
9,3066,0.47058823529411775,378,4629,68,0,1,1
8,3066,0.7647058823529412,411,8031,10,0,1,1
8,3066,0.7058823529411765,233,1342,79,0,1,1
6,3066,0.7058823529411765,292,8557,80,0,1,1
6,3066,0.7058823529411765,392,4636,74,0,1,1
6,3066,0.6470588235294118,291,7024,20,0,1,1
8,3066,0.7058823529411765,156,2575,80,138,1,3
7,3066,0.7058823529411765,433,4169,10,110,1,3
6,3066,0.7058823529411765,290,1672,80,0,1,1
9,3066,0.7058823529411765,392,743,74,0,1,1
9,3066,0.6470588235294118,392,1232,74,0,1,1
6,3066,0.7058823529411765,392,5783,74,0,1,1
6,3066,0.7058823529411765,491,2711,80,0,1,1
8,3066,0.7058823529411765,240,3929,13,0,1,1
8,3066,0.7058823529411765,97,5360,79,0,1,1
8,3066,0.29411764705882354,291,2172,20,0,1,1
8,3066,0.6470588235294118,243,1365,28,0,1,1
11,3066,0.7058823529411765,110,1805,79,110,1,3
6,3066,0.411764705882353,392,3349,74,0,1,1
6,3066,0.5294117647058825,392,3649,74,0,1,1
6,3066,0.5294117647058825,392,4183,74,0,1,1
8,3066,0.5294117647058825,392,4190,74,0,1,1
6,3066,0.47058823529411775,392,4200,74,0,1,1
6,3066,0.47058823529411775,392,4203,74,0,1,1
8,3066,0.7058823529411765,408,8079,10,0,1,1
8,3066,0.7058823529411765,504,1666,80,0,1,1
6,3066,0.11764705882352944,77,1766,36,0,1,1
8,3066,0.6470588235294118,243,6482,79,0,1,1
6,3066,0.23529411764705882,81,8321,36,110,1,3
10,3066,0.7058823529411765,421,6551,80,0,1,1
9,3066,0.6470588235294118,393,855,74,0,1,1
6,3066,0.6470588235294118,393,856,74,0,1,1
6,3066,0.5882352941176472,392,2351,74,0,1,1
6,3066,0.5882352941176472,392,4185,74,0,1,1
10,3066,0.47058823529411775,421,4456,80,0,1,1
9,3066,0.6470588235294118,392,4814,74,0,1,1
6,3066,0.6470588235294118,393,6416,74,0,1,1
6,3066,0.6470588235294118,392,8535,74,0,1,1
10,3066,0.7058823529411765,421,8333,80,151,1,3
8,3066,0.7058823529411765,469,3505,79,214,0,2
11,3066,0.7058823529411765,421,3871,80,0,1,1
6,3066,0.6470588235294118,99,1665,79,0,1,1
8,3066,0.23529411764705882,119,1865,79,0,1,1
8,3066,0.411764705882353,235,2514,80,208,1,3
6,3066,0.7058823529411765,273,6076,79,166,0,2
8,3066,0.3529411764705883,393,7122,74,0,1,1
6,3066,0.6470588235294118,96,8609,79,0,1,1
11,3066,0.7058823529411765,86,2739,36,110,1,3
6,3066,0.0,99,890,80,0,1,1
8,3066,0.6470588235294118,96,1386,79,138,1,3
